head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
Liberia Development Alliance,id-less,instance of,LDA,Q1420475,1,Liberia Development Alliance instance of LDA,Liberia Development Alliance_id-less,LDA_Q1420475
Liberia Demographic and Health Survey of 2013,id-less,point in time,2013,Q1998,1,Liberia Demographic and Health Survey of 2013 point in time 2013,Liberia Demographic and Health Survey of 2013_id-less,2013_Q1998
Liberia Demographic and Health Survey,id-less,has part,LDHS Liberia Demographic and Health Survey,id-less,1,Liberia Demographic and Health Survey has part LDHS Liberia Demographic and Health Survey,Liberia Demographic and Health Survey_id-less,LDHS Liberia Demographic and Health Survey_id-less
Liberia Children’s Law 2011,id-less,point in time,2011,Q1994,1,Liberia Children’s Law 2011 point in time 2011,Liberia Children’s Law 2011_id-less,2011_Q1994
Liberia Anti-Corruption Commission,id-less,instance of,integrity institutions,id-less,1,Liberia Anti-Corruption Commission instance of integrity institutions,Liberia Anti-Corruption Commission_id-less,integrity institutions_id-less
Liberia Agricultural Sector Investment,id-less,country,Liberia,Q1014,1,Liberia Agricultural Sector Investment country Liberia,Liberia Agricultural Sector Investment_id-less,Liberia_Q1014
Liberia Agricultural,id-less,country,Liberia,Q1014,1,Liberia Agricultural country Liberia,Liberia Agricultural_id-less,Liberia_Q1014
Liberia National Police,id-less,instance of,Division,Q169534,1,Liberia National Police instance of Division,Liberia National Police_id-less,Division_Q169534
Liberia National Police Act 2015,id-less,point in time,2015,Q2002,1,Liberia National Police Act 2015 point in time 2015,Liberia National Police Act 2015_id-less,2015_Q2002
Liberia Peace Building Office,id-less,parent organization,Ministry of Internal Affairs,Q6589202,1,Liberia Peace Building Office parent organization Ministry of Internal Affairs,Liberia Peace Building Office_id-less,Ministry of Internal Affairs_Q6589202
Liberia Reconstruction and Development,id-less,country,PRS,Q1346893,1,Liberia Reconstruction and Development country PRS,Liberia Reconstruction and Development_id-less,PRS_Q1346893
Liberian civil war,Q1185186,location,Liberia,Q1014,1,Liberian civil war location Liberia,Liberian civil war_Q1185186,Liberia_Q1014
Liberian Flag,id-less,significant event,transfer of the Liberian Flag,id-less,1,Liberian Flag significant event transfer of the Liberian Flag,Liberian Flag_id-less,transfer of the Liberian Flag_id-less
Liberian Dollar,Q242988,country,Liberia,Q1014,1,Liberian Dollar country Liberia,Liberian Dollar_Q242988,Liberia_Q1014
Liberian Diaspora,id-less,country,Liberia,Q1014,1,Liberian Diaspora country Liberia,Liberian Diaspora_id-less,Liberia_Q1014
Liberiagross,id-less,part of,Republic Of Liberiagross,id-less,1,Liberiagross part of Republic Of Liberiagross,Liberiagross_id-less,Republic Of Liberiagross_id-less
Liberiacommunities,id-less,located in the administrative territorial entity,Republic Of Liberiacommunities,id-less,1,Liberiacommunities located in the administrative territorial entity Republic Of Liberiacommunities,Liberiacommunities_id-less,Republic Of Liberiacommunities_id-less
LiberiaGII,id-less,country,Liberia,Q1014,1,LiberiaGII country Liberia,LiberiaGII_id-less,Liberia_Q1014
Liberia's potential for sustained,id-less,country,Liberia,Q1014,1,Liberia's potential for sustained country Liberia,Liberia's potential for sustained_id-less,Liberia_Q1014
Liberia's constraints,id-less,country,Liberia,Q1014,1,Liberia's constraints country Liberia,Liberia's constraints_id-less,Liberia_Q1014
Liberia's Five-Y ear National,id-less,inception,2014,Q1999,1,Liberia's Five-Y ear National inception 2014,Liberia's Five-Y ear National_id-less,2014_Q1999
Liberia's,Q3136204,country,Liberia,Q1014,1,Liberia's country Liberia,Liberia's_Q3136204,Liberia_Q1014
Liberia Telecommunications Corporation,Q6541098,owned by,Authority,Q174834,1,Liberia Telecommunications Corporation owned by Authority,Liberia Telecommunications Corporation_Q6541098,Authority_Q174834
Liberia Telecommunications Authority,id-less,country,Liberia,Q1014,1,Liberia Telecommunications Authority country Liberia,Liberia Telecommunications Authority_id-less,Liberia_Q1014
Liberia Telecommunications,Q6541098,instance of,regulatory arm,Q40110813,1,Liberia Telecommunications instance of regulatory arm,Liberia Telecommunications_Q6541098,regulatory arm_Q40110813
Liberia TB treatment success rate,id-less,instance of,68,Q23507,1,Liberia TB treatment success rate instance of 68,Liberia TB treatment success rate_id-less,68_Q23507
Liberia Social Safety Net,id-less,part of,School Meals,Q70390880,1,Liberia Social Safety Net part of School Meals,Liberia Social Safety Net_id-less,School Meals_Q70390880
Liberia Reconstruction and Development Committee,id-less,instance of,LRDC,Q29372014,1,Liberia Reconstruction and Development Committee instance of LRDC,Liberia Reconstruction and Development Committee_id-less,LRDC_Q29372014
Local,Q11851202,different from,Municipal,Q28468899,1,Local different from Municipal,Local_Q11851202,Municipal_Q28468899
Local,Q11851202,part of,Governance,Q1553864,1,Local part of Governance,Local_Q11851202,Governance_Q1553864
Local Administration,Q19799234,facet of,Service delivery,Q88514508,1,Local Administration facet of Service delivery,Local Administration_Q19799234,Service delivery_Q88514508
Luang Prabang,Q190165,area,"16,309",id-less,1,"Luang Prabang area 16,309",Luang Prabang_Q190165,"16,309_id-less"
Luang Prabang dry port development,id-less,located in the administrative territorial entity,Luang Prabang Province,Q747881,1,Luang Prabang dry port development located in the administrative territorial entity Luang Prabang Province,Luang Prabang dry port development_id-less,Luang Prabang Province_Q747881
Luang Prabang,Q190165,shares border with,Oudomxay,Q465961,1,Luang Prabang shares border with Oudomxay,Luang Prabang_Q190165,Oudomxay_Q465961
Luang Prabang,Q190165,located in the administrative territorial entity,Vientiane Province,Q720066,1,Luang Prabang located in the administrative territorial entity Vientiane Province,Luang Prabang_Q190165,Vientiane Province_Q720066
Luang Prabang,Q190165,located in the administrative territorial entity,Savannakhet,Q465940,1,Luang Prabang located in the administrative territorial entity Savannakhet,Luang Prabang_Q190165,Savannakhet_Q465940
Luang Prabang,Q190165,contains administrative territorial entity,Xienghkhuang,id-less,1,Luang Prabang contains administrative territorial entity Xienghkhuang,Luang Prabang_Q190165,Xienghkhuang_id-less
Luang Prabang,Q190165,contains administrative territorial entity,Oudomxay,Q465961,1,Luang Prabang contains administrative territorial entity Oudomxay,Luang Prabang_Q190165,Oudomxay_Q465961
Luang Prabang,Q190165,contains administrative territorial entity,Luang Namtha,Q660793,1,Luang Prabang contains administrative territorial entity Luang Namtha,Luang Prabang_Q190165,Luang Namtha_Q660793
Luang Prabang,Q190165,contains administrative territorial entity,Champas sak,id-less,1,Luang Prabang contains administrative territorial entity Champas sak,Luang Prabang_Q190165,Champas sak_id-less
Luang Namtha,Q660793,sibling,Oudomxay,Q465961,1,Luang Namtha sibling Oudomxay,Luang Namtha_Q660793,Oudomxay_Q465961
Luang,Q6695015,contains administrative territorial entity,Luang Namtha,Q660793,1,Luang contains administrative territorial entity Luang Namtha,Luang_Q6695015,Luang Namtha_Q660793
Luang Namtha,Q660793,shares border with,Prabang,Q62083931,1,Luang Namtha shares border with Prabang,Luang Namtha_Q660793,Prabang_Q62083931
Luang Namtha,Q660793,located in the administrative territorial entity,Luang Prabang,Q190165,1,Luang Namtha located in the administrative territorial entity Luang Prabang,Luang Namtha_Q660793,Luang Prabang_Q190165
Luang Namtha,Q660793,located in the administrative territorial entity,Luang,Q6695015,1,Luang Namtha located in the administrative territorial entity Luang,Luang Namtha_Q660793,Luang_Q6695015
Luang Namtha,Q660793,instance of,provinces,Q429976,1,Luang Namtha instance of provinces,Luang Namtha_Q660793,provinces_Q429976
Luang Namtha,Q660793,contains administrative territorial entity,Boten,Q894686,1,Luang Namtha contains administrative territorial entity Boten,Luang Namtha_Q660793,Boten_Q894686
Luang,Q6695015,located in or next to body of water,Mekong River,Q41179,1,Luang located in or next to body of water Mekong River,Luang_Q6695015,Mekong River_Q41179
Luang,Q6695015,instance of,provinces,Q429976,1,Luang instance of provinces,Luang_Q6695015,provinces_Q429976
Luang,Q6695015,contains administrative territorial entity,Oudomxay,Q465961,1,Luang contains administrative territorial entity Oudomxay,Luang_Q6695015,Oudomxay_Q465961
Luang Prabang station,id-less,owned by,NA,Q49,1,Luang Prabang station owned by NA,Luang Prabang station_id-less,NA_Q49
Luangnamtha,Q948691,population,9,Q19108,1,Luangnamtha population 9,Luangnamtha_Q948691,9_Q19108
Luangprabang,Q111403680,contains administrative territorial entity,Huaphanh,Q502997,1,Luangprabang contains administrative territorial entity Huaphanh,Luangprabang_Q111403680,Huaphanh_Q502997
Luangprabang,Q111403680,population,41,Q12564,1,Luangprabang population 41,Luangprabang_Q111403680,41_Q12564
M-Pesa,Q252382,country,Kenya,Q114,1,M-Pesa country Kenya,M-Pesa_Q252382,Kenya_Q114
M-Akiba,id-less,instance of,infrastructure bond,Q4202285,1,M-Akiba instance of infrastructure bond,M-Akiba_id-less,infrastructure bond_Q4202285
M-Akiba,id-less,instance of,bond,Q844,1,M-Akiba instance of bond,M-Akiba_id-less,bond_Q844
M&E,Q11573,subclass of,institutional arrangements,Q81231664,1,M&E subclass of institutional arrangements,M&E_Q11573,institutional arrangements_Q81231664
M&E,Q11573,studies,(M&E),Q22693,1,M&E studies (M&E),M&E_Q11573,(M&E)_Q22693
M&E,Q11573,part of,implementation,Q245962,1,M&E part of implementation,M&E_Q11573,implementation_Q245962
M&E,Q11573,facet of,M&E system,Q11573,1,M&E facet of M&E system,M&E_Q11573,M&E system_Q11573
M onitoring and Evaluation Framework,id-less,part of,8th Five-Year Plan,id-less,1,M onitoring and Evaluation Framework part of 8th Five-Year Plan,M onitoring and Evaluation Framework_id-less,8th Five-Year Plan_id-less
M oLSW,id-less,part of,MPI,Q6019423,1,M oLSW part of MPI,M oLSW_id-less,MPI_Q6019423
M oICT,id-less,part of,other agencies,Q77443453,1,M oICT part of other agencies,M oICT_id-less,other agencies_Q77443453
M oFA,id-less,field of work,action plan for the,Q76383745,1,M oFA field of work action plan for the,M oFA_id-less,action plan for the_Q76383745
M inistry of Natural Resource and Environment,id-less,parent organization,MoNRE,Q61931681,1,M inistry of Natural Resource and Environment parent organization MoNRE,M inistry of Natural Resource and Environment_id-less,MoNRE_Q61931681
M ine Action,id-less,part of,UXO,Q2302880,1,M ine Action part of UXO,M ine Action_id-less,UXO_Q2302880
M 2,Q423876,facet of,money supply,Q842206,1,M 2 facet of money supply,M 2_Q423876,money supply_Q842206
Lymphatic Filariasis,Q192100,drug used for treatment,Mass Drug,Q6784028,1,Lymphatic Filariasis drug used for treatment Mass Drug,Lymphatic Filariasis_Q192100,Mass Drug_Q6784028
Lung,Q7886,shares border with,Namtha,Q6962098,1,Lung shares border with Namtha,Lung_Q7886,Namtha_Q6962098
Luangprabang,Q111403680,population,8.7,Q66765260,1,Luangprabang population 8.7,Luangprabang_Q111403680,8.7_Q66765260
Luang,Q6695015,contains administrative territorial entity,Namtha,Q6962098,1,Luang contains administrative territorial entity Namtha,Luang_Q6695015,Namtha_Q6962098
Luang,Q6695015,contains administrative territorial entity,Chomphet District,Q5104449,1,Luang contains administrative territorial entity Chomphet District,Luang_Q6695015,Chomphet District_Q5104449
Local Demand,Q36755270,has part,Create Local Demand,id-less,1,Local Demand has part Create Local Demand,Local Demand_Q36755270,Create Local Demand_id-less
Logistics,Q177777,has part,dry port,Q2297310,1,Logistics has part dry port,Logistics_Q177777,dry port_Q2297310
Long-Term Priorities for Improving Judicial Systems,id-less,has part,"Table 4.4: Short, Medium, and Long-Term Priorities for Improving Judicial Systems",id-less,1,"Long-Term Priorities for Improving Judicial Systems has part Table 4.4: Short, Medium, and Long-Term Priorities for Improving Judicial Systems",Long-Term Priorities for Improving Judicial Systems_id-less,"Table 4.4: Short, Medium, and Long-Term Priorities for Improving Judicial Systems_id-less"
Long-Term Outcomes,Q63594007,part of,PAPD,Q2104671,1,Long-Term Outcomes part of PAPD,Long-Term Outcomes_Q63594007,PAPD_Q2104671
Long-Term Objectives,id-less,subclass of,map,Q4006,1,Long-Term Objectives subclass of map,Long-Term Objectives_id-less,map_Q4006
Long-Term Economic Growth 61,id-less,point in time,61,Q774689,1,Long-Term Economic Growth 61 point in time 61,Long-Term Economic Growth 61_id-less,61_Q774689
Long-Term,Q247145,part of,"Short, Medium, and Long-Term Priorities for Increasing Civic Trust and Coexistence",id-less,1,"Long-Term part of Short, Medium, and Long-Term Priorities for Increasing Civic Trust and Coexistence",Long-Term_Q247145,"Short, Medium, and Long-Term Priorities for Increasing Civic Trust and Coexistence_id-less"
Long Term Outcomes 14,id-less,number of participants,14,Q38582,1,Long Term Outcomes 14 number of participants 14,Long Term Outcomes 14_id-less,14_Q38582
Long,Q10786776,follows,Short,Q24862,1,Long follows Short,Long_Q10786776,Short_Q24862
Lonestar Cell,Q6671774,product or material produced,GSM,Q46904,1,Lonestar Cell product or material produced GSM,Lonestar Cell_Q6671774,GSM_Q46904
Lofa,Q1659942,tributary,River Cess,Q1057594,1,Lofa tributary River Cess,Lofa_Q1659942,River Cess_Q1057594
Lu ang Prabang,id-less,located in the administrative territorial entity,Xieng Khoua ng,id-less,1,Lu ang Prabang located in the administrative territorial entity Xieng Khoua ng,Lu ang Prabang_id-less,Xieng Khoua ng_id-less
Lofa,Q1659942,shares border with,Margibi,Q1052737,1,Lofa shares border with Margibi,Lofa_Q1659942,Margibi_Q1052737
Lofa,Q1659942,population,55,Q686819,1,Lofa population 55,Lofa_Q1659942,55_Q686819
Lofa,Q1659942,located in the administrative territorial entity,Nimba,Q868497,1,Lofa located in the administrative territorial entity Nimba,Lofa_Q1659942,Nimba_Q868497
Lofa,Q1659942,instance of,counties,Q1350181,1,Lofa instance of counties,Lofa_Q1659942,counties_Q1350181
Lofa,Q1659942,instance of,0.457,id-less,1,Lofa instance of 0.457,Lofa_Q1659942,0.457_id-less
Local Voluntary Reports on SDGs,id-less,main subject,SDGs,Q7649586,1,Local Voluntary Reports on SDGs main subject SDGs,Local Voluntary Reports on SDGs_id-less,SDGs_Q7649586
Local Voluntary Reports,id-less,subclass of,LVRs,id-less,1,Local Voluntary Reports subclass of LVRs,Local Voluntary Reports_id-less,LVRs_id-less
Local Government Law,Q15765229,instance of,legal framework,Q107437587,1,Local Government Law instance of legal framework,Local Government Law_Q15765229,legal framework_Q107437587
Long-Term Priorities for Y ouths 39,id-less,part of,"Short, Medium, and Long-Term Priorities for Y ouths 39",id-less,1,"Long-Term Priorities for Y ouths 39 part of Short, Medium, and Long-Term Priorities for Y ouths 39",Long-Term Priorities for Y ouths 39_id-less,"Short, Medium, and Long-Term Priorities for Y ouths 39_id-less"
Long-term interventions,Q37232441,subclass of,interventions,Q15763635,1,Long-term interventions subclass of interventions,Long-term interventions_Q37232441,interventions_Q15763635
Long-term strategic,id-less,subclass of,strategic,Q376657,1,Long-term strategic subclass of strategic,Long-term strategic_id-less,strategic_Q376657
Low Government funding and investment,id-less,subclass of,investment,Q4290,1,Low Government funding and investment subclass of investment,Low Government funding and investment_id-less,investment_Q4290
Lower secondary school,Q149566,has part,0.5,Q2114394,1,Lower secondary school has part 0.5,Lower secondary school_Q149566,0.5_Q2114394
Lower secondary education,Q30681143,has part,0.95,Q68803982,1,Lower secondary education has part 0.95,Lower secondary education_Q30681143,0.95_Q68803982
Lower secondary education,Q30681143,has part,0.939,id-less,1,Lower secondary education has part 0.939,Lower secondary education_Q30681143,0.939_id-less
Lower Mekong,Q6693603,instance of,countries,Q6256,1,Lower Mekong instance of countries,Lower Mekong_Q6693603,countries_Q6256
Lower,Q7108097,part of,0.939,id-less,1,Lower part of 0.939,Lower_Q7108097,0.939_id-less
Lower,Q7108097,has part,72.6,id-less,1,Lower has part 72.6,Lower_Q7108097,72.6_id-less
Lower,Q7108097,has part,0.96,id-less,1,Lower has part 0.96,Lower_Q7108097,0.96_id-less
Lower,Q7108097,has part,0.95,Q68803982,1,Lower has part 0.95,Lower_Q7108097,0.95_Q68803982
Low uptake and adoption of modern technology,id-less,has cause,declining soil fertility,id-less,1,Low uptake and adoption of modern technology has cause declining soil fertility,Low uptake and adoption of modern technology_id-less,declining soil fertility_id-less
Low capacity,Q74195565,facet of,SDGs,Q7649586,1,Low capacity facet of SDGs,Low capacity_Q74195565,SDGs_Q7649586
Low Income Countries,Q1454602,has part,Sub-Saharan,Q132959,1,Low Income Countries has part Sub-Saharan,Low Income Countries_Q1454602,Sub-Saharan_Q132959
Low HDI countries,id-less,shares border with,SSA,Q1052149,1,Low HDI countries shares border with SSA,Low HDI countries_id-less,SSA_Q1052149
Low HDI,id-less,part of,SSA,Q1052149,1,Low HDI part of SSA,Low HDI_id-less,SSA_Q1052149
Low HDI,id-less,is a list of,countries,Q6256,1,Low HDI is a list of countries,Low HDI_id-less,countries_Q6256
Low HDI,id-less,instance of,HDI,Q38994,1,Low HDI instance of HDI,Low HDI_id-less,HDI_Q38994
Low HDI,id-less,has part,SSA,Q1052149,1,Low HDI has part SSA,Low HDI_id-less,SSA_Q1052149
Low HDI,id-less,has part,58.9 years,id-less,1,Low HDI has part 58.9 years,Low HDI_id-less,58.9 years_id-less
MOPS,Q38698,part of,MOH,Q203535,1,MOPS part of MOH,MOPS_Q38698,MOH_Q203535
MOPS,Q38698,practiced by,Admin,Q4039395,1,MOPS practiced by Admin,MOPS_Q38698,Admin_Q4039395
MOST,Q146363,instance of,BOL,Q374039,1,MOST instance of BOL,MOST_Q146363,BOL_Q374039
Mine,Q820477,use,Mining,Q44497,1,Mine use Mining,Mine_Q820477,Mining_Q44497
Mineral resource management,id-less,studies,mineral,Q7946,1,Mineral resource management studies mineral,Mineral resource management_id-less,mineral_Q7946
Mineral pr oduction,id-less,subclass of,unprocessed,Q37852924,1,Mineral pr oduction subclass of unprocessed,Mineral pr oduction_id-less,unprocessed_Q37852924
Mineral Development Agreement,id-less,facet of,mining,Q44497,1,Mineral Development Agreement facet of mining,Mineral Development Agreement_id-less,mining_Q44497
