head_text,head_wiki_id,relation,tail_text,tail_wiki_id,count,ent_rel_pair,head_name,tail_name
Development Context 5,id-less,point in time,5,Q203,1,Development Context 5 point in time 5,Development Context 5_id-less,5_Q203
Defence and Security,Q58089573,part of,Law and Order,Q321423,1,Defence and Security part of Law and Order,Defence and Security_Q58089573,Law and Order_Q321423
DISADVANTAGED,Q106394435,facet of,GENDER,Q48277,1,DISADVANTAGED facet of GENDER,DISADVANTAGED_Q106394435,GENDER_Q48277
DEVELOPMENT STAKES 10,id-less,number of participants,10,Q23806,1,DEVELOPMENT STAKES 10 number of participants 10,DEVELOPMENT STAKES 10_id-less,10_Q23806
DECLARATION,Q46337,author,GOVERNMENT’S,Q161837,1,DECLARATION author GOVERNMENT’S,DECLARATION_Q46337,GOVERNMENT’S_Q161837
Currency issue 56,id-less,point in time,56,Q522994,1,Currency issue 56 point in time 56,Currency issue 56_id-less,56_Q522994
Cultural Practices,Q65134253,has part,Family Relations,Q5433232,1,Cultural Practices has part Family Relations,Cultural Practices_Q65134253,Family Relations_Q5433232
Community Participation and Empowerment,Q39907831,has part,Empowerment,Q868575,1,Community Participation and Empowerment has part Empowerment,Community Participation and Empowerment_Q39907831,Empowerment_Q868575
Director of Public Prosecution,Q19226277,part of,police department,Q10636123,1,Director of Public Prosecution part of police department,Director of Public Prosecution_Q19226277,police department_Q10636123
Commiss ion exercise,id-less,part of,Economic Review,Q27715723,1,Commiss ion exercise part of Economic Review,Commiss ion exercise_id-less,Economic Review_Q27715723
Co-ordination,Q3550809,part of,Planning,Q309100,1,Co-ordination part of Planning,Co-ordination_Q3550809,Planning_Q309100
Co-ordination,Q3550809,part of,Participation and Co-ordination,id-less,1,Co-ordination part of Participation and Co-ordination,Co-ordination_Q3550809,Participation and Co-ordination_id-less
Climate change,Q125928,has effect,related environmental threats,id-less,1,Climate change has effect related environmental threats,Climate change_Q125928,related environmental threats_id-less
Civil Service Boar d,id-less,instance of,autonomous body,Q108911586,1,Civil Service Boar d instance of autonomous body,Civil Service Boar d_id-less,autonomous body_Q108911586
Children should,Q2963591,is a list of,Children,Q7569,1,Children should is a list of Children,Children should_Q2963591,Children_Q7569
Child Care Services,Q1542572,field of work,Child Care,Q1455871,1,Child Care Services field of work Child Care,Child Care Services_Q1542572,Child Care_Q1455871
Central government,Q2767140,has part,local authorities,Q46022688,1,Central government has part local authorities,Central government_Q2767140,local authorities_Q46022688
Direct Welfare Assistance,id-less,subclass of,Welfare Assistance,Q59927482,1,Direct Welfare Assistance subclass of Welfare Assistance,Direct Welfare Assistance_id-less,Welfare Assistance_Q59927482
Directorate of Industrial,id-less,subsidiary,Vocational and Industrial Training Board,Q111032709,1,Directorate of Industrial subsidiary Vocational and Industrial Training Board,Directorate of Industrial_id-less,Vocational and Industrial Training Board_Q111032709
Central African region,Q5060272,has part,Cameroon,Q1009,1,Central African region has part Cameroon,Central African region_Q5060272,Cameroon_Q1009
Economic Review,Q27715723,has part,Commiss ion exercise,id-less,1,Economic Review has part Commiss ion exercise,Economic Review_Q27715723,Commiss ion exercise_id-less
Education,Q8434,subclass of,Information,Q11028,1,Education subclass of Information,Education_Q8434,Information_Q11028
Education,Q8434,has part,Training,Q216033,1,Education has part Training,Education_Q8434,Training_Q216033
Education,Q8434,has part,Promotional Initiatives,id-less,1,Education has part Promotional Initiatives,Education_Q8434,Promotional Initiatives_id-less
Education,Q8434,has part,Participation,Q1773152,1,Education has part Participation,Education_Q8434,Participation_Q1773152
Economic growth and employment challenge,id-less,number of participants,8,Q23355,1,Economic growth and employment challenge number of participants 8,Economic growth and employment challenge_id-less,8_Q23355
Economic and social considerations 6,id-less,has part,social considerations 6,id-less,1,Economic and social considerations 6 has part social considerations 6,Economic and social considerations 6_id-less,social considerations 6_id-less
Economic Services,id-less,subclass of,Services,Q114080183,1,Economic Services subclass of Services,Economic Services_id-less,Services_Q114080183
Economic Review Commission,id-less,founded by,His Majesty,Q43274,1,Economic Review Commission founded by His Majesty,Economic Review Commission_id-less,His Majesty_Q43274
Economic Growth,Q189833,has part,Growth,Q1342838,1,Economic Growth has part Growth,Economic Growth_Q189833,Growth_Q1342838
Disadvantaged Groups,Q77189624,part of,Gender and Disadvantaged Groups,id-less,1,Disadvantaged Groups part of Gender and Disadvantaged Groups,Disadvantaged Groups_Q77189624,Gender and Disadvantaged Groups_id-less
ESRA I,Q90256620,followed by,ESRA II,id-less,1,ESRA I followed by ESRA II,ESRA I_Q90256620,ESRA II_id-less
ESRA,Q639748,part of,Public Sector Management Programme,id-less,1,ESRA part of Public Sector Management Programme,ESRA_Q639748,Public Sector Management Programme_id-less
ECONOMY,Q159810,has part,PARTNERSHIP,Q728646,1,ECONOMY has part PARTNERSHIP,ECONOMY_Q159810,PARTNERSHIP_Q728646
ECONOMIC LEVEL 56,id-less,part of,V.3,Q20885711,1,ECONOMIC LEVEL 56 part of V.3,ECONOMIC LEVEL 56_id-less,V.3_Q20885711
Dynamism,Q3502310,subclass of,Cultural Awareness,Q96200433,1,Dynamism subclass of Cultural Awareness,Dynamism_Q3502310,Cultural Awareness_Q96200433
Draft Public,Q66295787,instance of,review,Q265158,1,Draft Public instance of review,Draft Public_Q66295787,review_Q265158
Douala,Q132830,twinned administrative body,Yaounde,Q3808,1,Douala twinned administrative body Yaounde,Douala_Q132830,Yaounde_Q3808
Disease Control and Prevention,Q42133220,instance of,Prevention,Q1717246,1,Disease Control and Prevention instance of Prevention,Disease Control and Prevention_Q42133220,Prevention_Q1717246
Central Bank,Q66344,parent organization,itself,Q254474,1,Central Bank parent organization itself,Central Bank_Q66344,itself_Q254474
Cameroon's long-term development strategy,id-less,country,Cameroon,Q1009,1,Cameroon's long-term development strategy country Cameroon,Cameroon's long-term development strategy_id-less,Cameroon_Q1009
Efficiency,Q1034411,has part,Productivity,Q2111958,1,Efficiency has part Productivity,Efficiency_Q1034411,Productivity_Q2111958
3.1 Promotion of the manufacturing sector,id-less,number of participants,37,Q12556,1,3.1 Promotion of the manufacturing sector number of participants 37,3.1 Promotion of the manufacturing sector_id-less,37_Q12556
A large portion of the population's livelihood,id-less,has part,A large portion of the population will be still deriving A large portion of the population's livelihood,id-less,1,A large portion of the population's livelihood has part A large portion of the population will be still deriving A large portion of the population's livelihood,A large portion of the population's livelihood_id-less,A large portion of the population will be still deriving A large portion of the population's livelihood_id-less
8.2.4 Elderly,id-less,instance of,4,Q202,1,8.2.4 Elderly instance of 4,8.2.4 Elderly_id-less,4_Q202
5,Q203,part of,Public/Civil society partnerships,id-less,1,5 part of Public/Civil society partnerships,5_Q203,Public/Civil society partnerships_id-less
41,Q12564,part of,Social development,Q15765794,1,41 part of Social development,41_Q12564,Social development_Q15765794
4.,Q202,point in time,4,Q202,1,4. point in time 4,4._Q202,4_Q202
4 REGIONAL AND INTERNATIONAL INTEGRATION STRATEGY,id-less,number of participants,41,Q12564,1,4 REGIONAL AND INTERNATIONAL INTEGRATION STRATEGY number of participants 41,4 REGIONAL AND INTERNATIONAL INTEGRATION STRATEGY_id-less,41_Q12564
4,Q202,follows,2,Q200,1,4 follows 2,4_Q202,2_Q200
3.1 The issue of overall resource utilization,id-less,point in time,3.1,Q51189208,1,3.1 The issue of overall resource utilization point in time 3.1,3.1 The issue of overall resource utilization_id-less,3.1_Q51189208
3 Alternative scenarios,id-less,has part,II.1.3 Alternative scenarios,id-less,1,3 Alternative scenarios has part II.1.3 Alternative scenarios,3 Alternative scenarios_id-less,II.1.3 Alternative scenarios_id-less
AU,Q408,parent organization,African Union,Q7159,1,AU parent organization African Union,AU_Q408,African Union_Q7159
3,Q201,part of,Public/Civil society partnerships,id-less,1,3 part of Public/Civil society partnerships,3_Q201,Public/Civil society partnerships_id-less
3,Q201,follows,2,Q200,1,3 follows 2,3_Q201,2_Q200
2,Q200,follows,1,Q199,1,2 follows 1,2_Q200,1_Q199
2,Q200,followed by,4,Q202,1,2 followed by 4,2_Q200,4_Q202
2,Q200,followed by,3,Q201,1,2 followed by 3,2_Q200,3_Q201
1996 Industrial,id-less,point in time,1996,Q2070,1,1996 Industrial point in time 1996,1996 Industrial_id-less,1996_Q2070
10,Q23806,instance of,Wealth distribution,Q15852698,1,10 instance of Wealth distribution,10_Q23806,Wealth distribution_Q15852698
1.3 Labour Relations,id-less,facet of,Labour Relations,Q608190,1,1.3 Labour Relations facet of Labour Relations,1.3 Labour Relations_id-less,Labour Relations_Q608190
AGRICULTURE,Q11451,has part,RURAL DEVELOPMENT,Q3045473,1,AGRICULTURE has part RURAL DEVELOPMENT,AGRICULTURE_Q11451,RURAL DEVELOPMENT_Q3045473
Access,Q80689,part of,Access and Use,Q34021166,1,Access part of Access and Use,Access_Q80689,Access and Use_Q34021166
Cameroon's development,id-less,country,Cameroon,Q1009,1,Cameroon's development country Cameroon,Cameroon's development_id-less,Cameroon_Q1009
Becoming a newly industrialized country 17,id-less,point in time,17,Q40118,1,Becoming a newly industrialized country 17 point in time 17,Becoming a newly industrialized country 17_id-less,17_Q40118
Cameroon,Q1009,part of,Reference scenario,Q7307148,1,Cameroon part of Reference scenario,Cameroon_Q1009,Reference scenario_Q7307148
Cameroon,Q1009,part of,Central African region,Q5060272,1,Cameroon part of Central African region,Cameroon_Q1009,Central African region_Q5060272
Cameroon,Q1009,office held by head of government,Head of State,Q48352,1,Cameroon office held by head of government Head of State,Cameroon_Q1009,Head of State_Q48352
Cameroon,Q1009,instance of,emergingcountry,id-less,1,Cameroon instance of emergingcountry,Cameroon_Q1009,emergingcountry_id-less
Cameroon,Q1009,ethnic group,population of Cameroon,id-less,1,Cameroon ethnic group population of Cameroon,Cameroon_Q1009,population of Cameroon_id-less
Cameroon,Q1009,ethnic group,ethnic,Q205049,1,Cameroon ethnic group ethnic,Cameroon_Q1009,ethnic_Q205049
CFA franc,Q191511,end time,1994,Q2067,1,CFA franc end time 1994,CFA franc_Q191511,1994_Q2067
CAMEROON VISION 2035,id-less,point in time,2035,Q12127,1,CAMEROON VISION 2035 point in time 2035,CAMEROON VISION 2035_id-less,2035_Q12127
BOO a nd BOOT,id-less,instance of,BOT,Q11012,1,BOO a nd BOOT instance of BOT,BOO a nd BOOT_id-less,BOT_Q11012
Access and Use,Q34021166,has part,Access,Q80689,1,Access and Use has part Access,Access and Use_Q34021166,Access_Q80689
Awareness,Q4338318,has cause,Integration,Q80091,1,Awareness has cause Integration,Awareness_Q4338318,Integration_Q80091
At the social level 55,id-less,part of,V.2,Q9367761,1,At the social level 55 part of V.2,At the social level 55_id-less,V.2_Q9367761
Annexe 2,Q88485515,main subject,Trends of some indcators in emerging countries,id-less,1,Annexe 2 main subject Trends of some indcators in emerging countries,Annexe 2_Q88485515,Trends of some indcators in emerging countries_id-less
Anglophone,Q652308,has part,francophone,Q857880,1,Anglophone has part francophone,Anglophone_Q652308,francophone_Q857880
Agenda 21,Q208571,main subject,sustainable development,Q131201,1,Agenda 21 main subject sustainable development,Agenda 21_Q208571,sustainable development_Q131201
African Union,Q7159,subsidiary,AU,Q408,1,African Union subsidiary AU,African Union_Q7159,AU_Q408
Accessibility,Q555097,facet of,Special Education,Q212105,1,Accessibility facet of Special Education,Accessibility_Q555097,Special Education_Q212105
Access and Use,Q34021166,has part,Use,Q1724915,1,Access and Use has part Use,Access and Use_Q34021166,Use_Q1724915
Education and Training,Q15765924,has part,Training,Q216033,1,Education and Training has part Training,Education and Training_Q15765924,Training_Q216033
Efficiency,Q1034411,subclass of,Productivity,Q2111958,1,Efficiency subclass of Productivity,Efficiency_Q1034411,Productivity_Q2111958
NGO,Q79913,subclass of,donor agencies,Q39228546,1,NGO subclass of donor agencies,NGO_Q79913,donor agencies_Q39228546
L,Q11582,owned by,SN,Q1041,1,L owned by SN,L_Q11582,SN_Q1041
Linkages,Q112949139,subclass of,Linkage,Q930933,1,Linkages subclass of Linkage,Linkages_Q112949139,Linkage_Q930933
Legislative,Q820655,subclass of,Policy,Q1156854,1,Legislative subclass of Policy,Legislative_Q820655,Policy_Q1156854
Legislative,Q820655,has part,Environmental Issues,Q2144359,1,Legislative has part Environmental Issues,Legislative_Q820655,Environmental Issues_Q2144359
Law and Order,Q321423,has part,Defence and Security,Q58089573,1,Law and Order has part Defence and Security,Law and Order_Q321423,Defence and Security_Q58089573
Land and Rural Development,id-less,part of,Agriculture,Q11451,1,Land and Rural Development part of Agriculture,Land and Rural Development_id-less,Agriculture_Q11451
Land Use,Q1165944,has part,Tenure,Q7700938,1,Land Use has part Tenure,Land Use_Q1165944,Tenure_Q7700938
Land Speculation Control Act,id-less,point in time,1972,Q2476,1,Land Speculation Control Act point in time 1972,Land Speculation Control Act_id-less,1972_Q2476
Labour Relations,Q608190,facet of,Labour,Q9630,1,Labour Relations facet of Labour,Labour Relations_Q608190,Labour_Q9630
Kingdom of Swaziland,Q1050,instance of,medium human,id-less,1,Kingdom of Swaziland instance of medium human,Kingdom of Swaziland_Q1050,medium human_id-less
